Cod,cep,municipio,nivel,sigla,total,em_territorio_quilombola,fora_territorio_quilombola
3502606,Aparecida d'Oeste,Aparecida d'Oeste,MU,SP,0,0,0
3502705,Apiaí,Apiaí,MU,SP,0,0,0
3502754,Araçariguama,Araçariguama,MU,SP,0,0,0
3502804,Araçatuba,Araçatuba,MU,SP,0,0,0
3502903,Araçoiaba da Serra,Araçoiaba da Serra,MU,SP,0,0,0
3503000,Aramina,Aramina,MU,SP,0,0,0
3503109,Arandu,Arandu,MU,SP,0,0,0
3503158,Arapeí,Arapeí,MU,SP,0,0,0
3503208,Araraquara,Araraquara,MU,SP,0,0,0
3503307,Araras,Araras,MU,SP,0,0,0
3503356,Arco-Íris,Arco-Íris,MU,SP,0,0,0
3503406,Arealva,Arealva,MU,SP,0,0,0
3503505,Areias,Areias,MU,SP,0,0,0
3503604,Areiópolis,Areiópolis,MU,SP,0,0,0
3503703,Ariranha,Ariranha,MU,SP,0,0,0
3503802,Artur Nogueira,Artur Nogueira,MU,SP,0,0,0
3503901,Arujá,Arujá,MU,SP,0,0,0
3503950,Aspásia,Aspásia,MU,SP,0,0,0
3504008,Assis,Assis,MU,SP,0,0,0
3504107,Atibaia,Atibaia,MU,SP,0,0,0
3504206,Auriflama,Auriflama,MU,SP,0,0,0
3504305,Avaí,Avaí,MU,SP,0,0,0
3504404,Avanhandava,Avanhandava,MU,SP,0,0,0
3504503,Avaré,Avaré,MU,SP,4,0,4
3504602,Bady Bassitt,Bady Bassitt,MU,SP,0,0,0
3504701,Balbinos,Balbinos,MU,SP,0,0,0
3504800,Bálsamo,Bálsamo,MU,SP,0,0,0
3504909,Bananal,Bananal,MU,SP,0,0,0
3505005,Barão de Antonina,Barão de Antonina,MU,SP,0,0,0
3505104,Barbosa,Barbosa,MU,SP,0,0,0
3505203,Bariri,Bariri,MU,SP,0,0,0
3505302,Barra Bonita,Barra Bonita,MU,SP,0,0,0
3505351,Barra do Chapéu,Barra do Chapéu,MU,SP,12,0,12
3505401,Barra do Turvo,Barra do Turvo,MU,SP,1226,517,709
3505500,Barretos,Barretos,MU,SP,0,0,0
3505609,Barrinha,Barrinha,MU,SP,9,0,9
3505708,Barueri,Barueri,MU,SP,0,0,0
3505807,Bastos,Bastos,MU,SP,0,0,0
3505906,Batatais,Batatais,MU,SP,0,0,0
3506003,Bauru,Bauru,MU,SP,0,0,0
3506102,Bebedouro,Bebedouro,MU,SP,0,0,0
3506201,Bento de Abreu,Bento de Abreu,MU,SP,0,0,0
3506300,Bernardino de Campos,Bernardino de Campos,MU,SP,0,0,0
3506359,Bertioga,Bertioga,MU,SP,0,0,0
3506409,Bilac,Bilac,MU,SP,0,0,0
3506508,Birigui,Birigui,MU,SP,0,0,0
3506607,Biritiba Mirim,Biritiba Mirim,MU,SP,0,0,0
3506706,Boa Esperança do Sul,Boa Esperança do Sul,MU,SP,0,0,0
3506805,Bocaina,Bocaina,MU,SP,0,0,0
3506904,Bofete,Bofete,MU,SP,0,0,0
3507001,Boituva,Boituva,MU,SP,0,0,0
3507100,Bom Jesus dos Perdões,Bom Jesus dos Perdões,MU,SP,26,0,26
3507159,Bom Sucesso de Itararé,Bom Sucesso de Itararé,MU,SP,0,0,0
3507209,Borá,Borá,MU,SP,0,0,0
3507308,Boracéia,Boracéia,MU,SP,0,0,0
3507407,Borborema,Borborema,MU,SP,0,0,0
3507456,Borebi,Borebi,MU,SP,0,0,0
3507506,Botucatu,Botucatu,MU,SP,0,0,0
3507605,Bragança Paulista,Bragança Paulista,MU,SP,0,0,0
3507704,Braúna,Braúna,MU,SP,0,0,0
3507753,Brejo Alegre,Brejo Alegre,MU,SP,0,0,0
3507803,Brodowski,Brodowski,MU,SP,0,0,0
3507902,Brotas,Brotas,MU,SP,0,0,0
3508009,Buri,Buri,MU,SP,0,0,0
3508108,Buritama,Buritama,MU,SP,0,0,0
3508207,Buritizal,Buritizal,MU,SP,0,0,0
3508306,Cabrália Paulista,Cabrália Paulista,MU,SP,0,0,0
3508405,Cabreúva,Cabreúva,MU,SP,0,0,0
3508504,Caçapava,Caçapava,MU,SP,0,0,0
3508603,Cachoeira Paulista,Cachoeira Paulista,MU,SP,0,0,0
3508702,Caconde,Caconde,MU,SP,1,0,1
3508801,Cafelândia,Cafelândia,MU,SP,0,0,0
3508900,Caiabu,Caiabu,MU,SP,0,0,0
3509007,Caieiras,Caieiras,MU,SP,0,0,0
3509106,Caiuá,Caiuá,MU,SP,0,0,0
3509205,Cajamar,Cajamar,MU,SP,0,0,0
3509254,Cajati,Cajati,MU,SP,101,0,101
3509304,Cajobi,Cajobi,MU,SP,0,0,0
3509403,Cajuru,Cajuru,MU,SP,0,0,0
3509452,Campina do Monte Alegre,Campina do Monte Alegre,MU,SP,0,0,0
3509502,Campinas,Campinas,MU,SP,159,0,159
3509601,Campo Limpo Paulista,Campo Limpo Paulista,MU,SP,0,0,0
3509700,Campos do Jordão,Campos do Jordão,MU,SP,0,0,0
3509809,Campos Novos Paulista,Campos Novos Paulista,MU,SP,0,0,0
3509908,Cananéia,Cananéia,MU,SP,501,60,441
3509957,Canas,Canas,MU,SP,0,0,0
3510005,Cândido Mota,Cândido Mota,MU,SP,0,0,0
3510104,Cândido Rodrigues,Cândido Rodrigues,MU,SP,0,0,0
3510153,Canitar,Canitar,MU,SP,0,0,0
3510203,Capão Bonito,Capão Bonito,MU,SP,42,0,42
3510302,Capela do Alto,Capela do Alto,MU,SP,0,0,0
3510401,Capivari,Capivari,MU,SP,24,0,0
3510500,Caraguatatuba,Caraguatatuba,MU,SP,0,0,0
3510609,Carapicuíba,Carapicuíba,MU,SP,0,0,0
3510708,Cardoso,Cardoso,MU,SP,0,0,0
3510807,Casa Branca,Casa Branca,MU,SP,0,0,0
3510906,Cássia dos Coqueiros,Cássia dos Coqueiros,MU,SP,0,0,0
3511003,Castilho,Castilho,MU,SP,0,0,0
3511102,Catanduva,Catanduva,MU,SP,0,0,0
3511201,Catiguá,Catiguá,MU,SP,0,0,0
3511300,Cedral,Cedral,MU,SP,0,0,0
3511409,Cerqueira César,Cerqueira César,MU,SP,0,0,0
3511508,Cerquilho,Cerquilho,MU,SP,0,0,0
3511607,Cesário Lange,Cesário Lange,MU,SP,0,0,0
3511706,Charqueada,Charqueada,MU,SP,0,0,0
3511904,Clementina,Clementina,MU,SP,0,0,0
3512001,Colina,Colina,MU,SP,0,0,0
3512100,Colômbia,Colômbia,MU,SP,0,0,0
3512209,Conchal,Conchal,MU,SP,0,0,0
3512308,Conchas,Conchas,MU,SP,0,0,0
3512407,Cordeirópolis,Cordeirópolis,MU,SP,0,0,0
3512506,Coroados,Coroados,MU,SP,0,0,0
3512605,Coronel Macedo,Coronel Macedo,MU,SP,0,0,0
3512704,Corumbataí,Corumbataí,MU,SP,0,0,0
3512803,Cosmópolis,Cosmópolis,MU,SP,0,0,0
3512902,Cosmorama,Cosmorama,MU,SP,0,0,0
3513009,Cotia,Cotia,MU,SP,0,0,0
3513108,Cravinhos,Cravinhos,MU,SP,0,0,0
3513207,Cristais Paulista,Cristais Paulista,MU,SP,0,0,0
3513306,Cruzália,Cruzália,MU,SP,0,0,0
3513405,Cruzeiro,Cruzeiro,MU,SP,0,0,0
3513504,Cubatão,Cubatão,MU,SP,0,0,0
3513603,Cunha,Cunha,MU,SP,0,0,0
3513702,Descalvado,Descalvado,MU,SP,0,0,0
3513801,Diadema,Diadema,MU,SP,0,0,0
3513850,Dirce Reis,Dirce Reis,MU,SP,0,0,0
3513900,Divinolândia,Divinolândia,MU,SP,0,0,0
3514007,Dobrada,Dobrada,MU,SP,0,0,0
3514106,Dois Córregos,Dois Córregos,MU,SP,0,0,0
3514205,Dolcinópolis,Dolcinópolis,MU,SP,0,0,0
3514304,Dourado,Dourado,MU,SP,0,0,0
3514403,Dracena,Dracena,MU,SP,0,0,0
3514502,Duartina,Duartina,MU,SP,0,0,0
3514601,Dumont,Dumont,MU,SP,0,0,0
3514700,Echaporã,Echaporã,MU,SP,0,0,0
3514809,Eldorado,Eldorado,MU,SP,2245,1389,856
3514908,Elias Fausto,Elias Fausto,MU,SP,0,0,0
3514924,Elisiário,Elisiário,MU,SP,0,0,0
3514957,Embaúba,Embaúba,MU,SP,0,0,0
3515004,Embu das Artes,Embu das Artes,MU,SP,0,0,0
3515103,Embu-Guaçu,Embu-Guaçu,MU,SP,0,0,0
3515129,Emilianópolis,Emilianópolis,MU,SP,0,0,0
3515152,Engenheiro Coelho,Engenheiro Coelho,MU,SP,0,0,0
3515186,Espírito Santo do Pinhal,Espírito Santo do Pinhal,MU,SP,0,0,0
3515194,Espírito Santo do Turvo,Espírito Santo do Turvo,MU,SP,0,0,0
3515202,Estrela d'Oeste,Estrela d'Oeste,MU,SP,0,0,0
3515301,Estrela do Norte,Estrela do Norte,MU,SP,0,0,0
3515350,Euclides da Cunha Paulista,Euclides da Cunha Paulista,MU,SP,0,0,0
3515400,Fartura,Fartura,MU,SP,0,0,0
3515509,Fernandópolis,Fernandópolis,MU,SP,0,0,0
3515608,Fernando Prestes,Fernando Prestes,MU,SP,0,0,0
3515657,Fernão,Fernão,MU,SP,0,0,0
3515707,Ferraz de Vasconcelos,Ferraz de Vasconcelos,MU,SP,0,0,0
3515806,Flora Rica,Flora Rica,MU,SP,0,0,0
3515905,Floreal,Floreal,MU,SP,0,0,0
3516002,Flórida Paulista,Flórida Paulista,MU,SP,0,0,0
3516101,Florínea,Florínea,MU,SP,0,0,0
3516200,Franca,Franca,MU,SP,0,0,0
3516309,Francisco Morato,Francisco Morato,MU,SP,0,0,0
3516408,Franco da Rocha,Franco da Rocha,MU,SP,0,0,0
3516507,Gabriel Monteiro,Gabriel Monteiro,MU,SP,0,0,0
3516606,Gália,Gália,MU,SP,0,0,0
3516705,Garça,Garça,MU,SP,0,0,0
3516804,Gastão Vidigal,Gastão Vidigal,MU,SP,0,0,0
3516853,Gavião Peixoto,Gavião Peixoto,MU,SP,0,0,0
3516903,General Salgado,General Salgado,MU,SP,0,0,0
3517000,Getulina,Getulina,MU,SP,0,0,0
3517109,Glicério,Glicério,MU,SP,0,0,0
3517208,Guaiçara,Guaiçara,MU,SP,0,0,0
3517307,Guaimbê,Guaimbê,MU,SP,0,0,0
3517406,Guaíra,Guaíra,MU,SP,0,0,0
3517505,Guapiaçu,Guapiaçu,MU,SP,0,0,0
3517604,Guapiara,Guapiara,MU,SP,0,0,0
3517703,Guará,Guará,MU,SP,0,0,0
3517802,Guaraçaí,Guaraçaí,MU,SP,0,0,0
3517901,Guaraci,Guaraci,MU,SP,0,0,0
3518008,Guarani d'Oeste,Guarani d'Oeste,MU,SP,0,0,0
3518107,Guarantã,Guarantã,MU,SP,0,0,0
3518206,Guararapes,Guararapes,MU,SP,0,0,0
3518305,Guararema,Guararema,MU,SP,0,0,0
3518404,Guaratinguetá,Guaratinguetá,MU,SP,33,0,33
3518503,Guareí,Guareí,MU,SP,0,0,0
3518602,Guariba,Guariba,MU,SP,0,0,0
3518701,Guarujá,Guarujá,MU,SP,67,0,67
3518800,Guarulhos,Guarulhos,MU,SP,2,0,2
3518859,Guatapará,Guatapará,MU,SP,0,0,0
3518909,Guzolândia,Guzolândia,MU,SP,0,0,0
3519006,Herculândia,Herculândia,MU,SP,0,0,0
3519055,Holambra,Holambra,MU,SP,0,0,0
3519071,Hortolândia,Hortolândia,MU,SP,6,0,6
3519105,Iacanga,Iacanga,MU,SP,0,0,0
3519204,Iacri,Iacri,MU,SP,0,0,0
3519253,Iaras,Iaras,MU,SP,0,0,0
3519303,Ibaté,Ibaté,MU,SP,0,0,0
3519402,Ibirá,Ibirá,MU,SP,0,0,0
3519501,Ibirarema,Ibirarema,MU,SP,0,0,0
3519600,Ibitinga,Ibitinga,MU,SP,0,0,0
3519709,Ibiúna,Ibiúna,MU,SP,0,0,0
3519808,Icém,Icém,MU,SP,0,0,0
3519907,Iepê,Iepê,MU,SP,0,0,0
3520004,Igaraçu do Tietê,Igaraçu do Tietê,MU,SP,0,0,0
3520103,Igarapava,Igarapava,MU,SP,0,0,0
3520202,Igaratá,Igaratá,MU,SP,0,0,0
3520301,Iguape,Iguape,MU,SP,379,94,285
3520400,Ilhabela,Ilhabela,MU,SP,0,0,0
3520426,Ilha Comprida,Ilha Comprida,MU,SP,0,0,0
3520442,Ilha Solteira,Ilha Solteira,MU,SP,0,0,0
3520509,Indaiatuba,Indaiatuba,MU,SP,0,0,0
3520608,Indiana,Indiana,MU,SP,0,0,0
3520707,Indiaporã,Indiaporã,MU,SP,0,0,0
3520806,Inúbia Paulista,Inúbia Paulista,MU,SP,0,0,0
3520905,Ipaussu,Ipaussu,MU,SP,0,0,0
3521002,Iperó,Iperó,MU,SP,0,0,0
3521101,Ipeúna,Ipeúna,MU,SP,0,0,0
3521150,Ipiguá,Ipiguá,MU,SP,0,0,0
3521200,Iporanga,Iporanga,MU,SP,1424,717,707
3521309,Ipuã,Ipuã,MU,SP,0,0,0
3521408,Iracemápolis,Iracemápolis,MU,SP,0,0,0
3521507,Irapuã,Irapuã,MU,SP,0,0,0
3521606,Irapuru,Irapuru,MU,SP,0,0,0
3521705,Itaberá,Itaberá,MU,SP,0,0,0
3521804,Itaí,Itaí,MU,SP,0,0,0
3521903,Itajobi,Itajobi,MU,SP,0,0,0
3522000,Itaju,Itaju,MU,SP,0,0,0
3522109,Itanhaém,Itanhaém,MU,SP,2,0,2
3522158,Itaoca,Itaoca,MU,SP,306,162,144
3522208,Itapecerica da Serra,Itapecerica da Serra,MU,SP,0,0,0
3522307,Itapetininga,Itapetininga,MU,SP,0,0,0
3522406,Itapeva,Itapeva,MU,SP,357,253,104
3522505,Itapevi,Itapevi,MU,SP,0,0,0
3522604,Itapira,Itapira,MU,SP,0,0,0
3522653,Itapirapuã Paulista,Itapirapuã Paulista,MU,SP,0,0,0
3522703,Itápolis,Itápolis,MU,SP,0,0,0
3522802,Itaporanga,Itaporanga,MU,SP,0,0,0
3522901,Itapuí,Itapuí,MU,SP,0,0,0
3523008,Itapura,Itapura,MU,SP,0,0,0
3523107,Itaquaquecetuba,Itaquaquecetuba,MU,SP,0,0,0
3523206,Itararé,Itararé,MU,SP,82,0,82
3523305,Itariri,Itariri,MU,SP,0,0,0
3523404,Itatiba,Itatiba,MU,SP,182,139,43
3523503,Itatinga,Itatinga,MU,SP,0,0,0
3523602,Itirapina,Itirapina,MU,SP,0,0,0
3523701,Itirapuã,Itirapuã,MU,SP,0,0,0
3523800,Itobi,Itobi,MU,SP,0,0,0
3523909,Itu,Itu,MU,SP,0,0,0
3524006,Itupeva,Itupeva,MU,SP,0,0,0
3524105,Ituverava,Ituverava,MU,SP,0,0,0
3524204,Jaborandi,Jaborandi,MU,SP,0,0,0
3524303,Jaboticabal,Jaboticabal,MU,SP,0,0,0
3524402,Jacareí,Jacareí,MU,SP,0,0,0
3524501,Jaci,Jaci,MU,SP,0,0,0
3524600,Jacupiranga,Jacupiranga,MU,SP,133,125,8
3524709,Jaguariúna,Jaguariúna,MU,SP,0,0,0
3524808,Jales,Jales,MU,SP,0,0,0
3524907,Jambeiro,Jambeiro,MU,SP,0,0,0
3525003,Jandira,Jandira,MU,SP,0,0,0
3525102,Jardinópolis,Jardinópolis,MU,SP,0,0,0
3525201,Jarinu,Jarinu,MU,SP,0,0,0
3525300,Jaú,Jaú,MU,SP,0,0,0
3525409,Jeriquara,Jeriquara,MU,SP,0,0,0
3525508,Joanópolis,Joanópolis,MU,SP,0,0,0
3525607,João Ramalho,João Ramalho,MU,SP,0,0,0
3525706,José Bonifácio,José Bonifácio,MU,SP,0,0,0
3525805,Júlio Mesquita,Júlio Mesquita,MU,SP,0,0,0
3525854,Jumirim,Jumirim,MU,SP,0,0,0
3525904,Jundiaí,Jundiaí,MU,SP,0,0,0
3526001,Junqueirópolis,Junqueirópolis,MU,SP,8,0,8
3526100,Juquiá,Juquiá,MU,SP,1,0,1
3526209,Juquitiba,Juquitiba,MU,SP,0,0,0
3526308,Lagoinha,Lagoinha,MU,SP,0,0,0
3526407,Laranjal Paulista,Laranjal Paulista,MU,SP,0,0,0
3526506,Lavínia,Lavínia,MU,SP,0,0,0
3526605,Lavrinhas,Lavrinhas,MU,SP,0,0,0
3526704,Leme,Leme,MU,SP,0,0,0
3526803,Lençóis Paulista,Lençóis Paulista,MU,SP,0,0,0
3526902,Limeira,Limeira,MU,SP,0,0,0
3527009,Lindóia,Lindóia,MU,SP,0,0,0
3527108,Lins,Lins,MU,SP,0,0,0
3527207,Lorena,Lorena,MU,SP,0,0,0
3527256,Lourdes,Lourdes,MU,SP,0,0,0
3527306,Louveira,Louveira,MU,SP,0,0,0
3527405,Lucélia,Lucélia,MU,SP,0,0,0
3527504,Lucianópolis,Lucianópolis,MU,SP,0,0,0
3527603,Luís Antônio,Luís Antônio,MU,SP,0,0,0
3527702,Luiziânia,Luiziânia,MU,SP,0,0,0
3527801,Lupércio,Lupércio,MU,SP,0,0,0
3527900,Lutécia,Lutécia,MU,SP,0,0,0
3528007,Macatuba,Macatuba,MU,SP,0,0,0
3528106,Macaubal,Macaubal,MU,SP,0,0,0
3528205,Macedônia,Macedônia,MU,SP,0,0,0
3528304,Magda,Magda,MU,SP,0,0,0
3528403,Mairinque,Mairinque,MU,SP,0,0,0
3528502,Mairiporã,Mairiporã,MU,SP,0,0,0
3528601,Manduri,Manduri,MU,SP,0,0,0
3528700,Marabá Paulista,Marabá Paulista,MU,SP,0,0,0
3528809,Maracaí,Maracaí,MU,SP,0,0,0
3528858,Marapoama,Marapoama,MU,SP,0,0,0
3528908,Mariápolis,Mariápolis,MU,SP,0,0,0
3529005,Marília,Marília,MU,SP,4,0,4
3529104,Marinópolis,Marinópolis,MU,SP,0,0,0
3529203,Martinópolis,Martinópolis,MU,SP,0,0,0
3529302,Matão,Matão,MU,SP,0,0,0
3529401,Mauá,Mauá,MU,SP,0,0,0
3529500,Mendonça,Mendonça,MU,SP,0,0,0
3529609,Meridiano,Meridiano,MU,SP,0,0,0
3529658,Mesópolis,Mesópolis,MU,SP,0,0,0
3529708,Miguelópolis,Miguelópolis,MU,SP,0,0,0
3529807,Mineiros do Tietê,Mineiros do Tietê,MU,SP,0,0,0
3529906,Miracatu,Miracatu,MU,SP,39,0,0
3530003,Mira Estrela,Mira Estrela,MU,SP,0,0,0
3530102,Mirandópolis,Mirandópolis,MU,SP,0,0,0
3530201,Mirante do Paranapanema,Mirante do Paranapanema,MU,SP,0,0,0
3530300,Mirassol,Mirassol,MU,SP,0,0,0
3530409,Mirassolândia,Mirassolândia,MU,SP,0,0,0
3530508,Mococa,Mococa,MU,SP,0,0,0
3530607,Mogi das Cruzes,Mogi das Cruzes,MU,SP,0,0,0
3530706,Mogi Guaçu,Mogi Guaçu,MU,SP,0,0,0
3530805,Mogi Mirim,Mogi Mirim,MU,SP,0,0,0
3530904,Mombuca,Mombuca,MU,SP,0,0,0
3531001,Monções,Monções,MU,SP,0,0,0
3531100,Mongaguá,Mongaguá,MU,SP,24,0,24
3531209,Monte Alegre do Sul,Monte Alegre do Sul,MU,SP,0,0,0
3531308,Monte Alto,Monte Alto,MU,SP,0,0,0
3531407,Monte Aprazível,Monte Aprazível,MU,SP,0,0,0
3531506,Monte Azul Paulista,Monte Azul Paulista,MU,SP,0,0,0
3531605,Monte Castelo,Monte Castelo,MU,SP,0,0,0
3531704,Monteiro Lobato,Monteiro Lobato,MU,SP,0,0,0
3531803,Monte Mor,Monte Mor,MU,SP,0,0,0
3531902,Morro Agudo,Morro Agudo,MU,SP,0,0,0
3532009,Morungaba,Morungaba,MU,SP,0,0,0
3532058,Motuca,Motuca,MU,SP,0,0,0
3532108,Murutinga do Sul,Murutinga do Sul,MU,SP,0,0,0
3532157,Nantes,Nantes,MU,SP,0,0,0
3532207,Narandiba,Narandiba,MU,SP,0,0,0
3532306,Natividade da Serra,Natividade da Serra,MU,SP,0,0,0
3532405,Nazaré Paulista,Nazaré Paulista,MU,SP,0,0,0
3532504,Neves Paulista,Neves Paulista,MU,SP,0,0,0
3532603,Nhandeara,Nhandeara,MU,SP,0,0,0
3532702,Nipoã,Nipoã,MU,SP,0,0,0
3532801,Nova Aliança,Nova Aliança,MU,SP,0,0,0
3532827,Nova Campina,Nova Campina,MU,SP,0,0,0
3532843,Nova Canaã Paulista,Nova Canaã Paulista,MU,SP,0,0,0
3532868,Nova Castilho,Nova Castilho,MU,SP,0,0,0
3532900,Nova Europa,Nova Europa,MU,SP,0,0,0
3533007,Nova Granada,Nova Granada,MU,SP,0,0,0
3533106,Nova Guataporanga,Nova Guataporanga,MU,SP,0,0,0
3533205,Nova Independência,Nova Independência,MU,SP,0,0,0
3533254,Novais,Novais,MU,SP,0,0,0
3533304,Nova Luzitânia,Nova Luzitânia,MU,SP,0,0,0
3533403,Nova Odessa,Nova Odessa,MU,SP,0,0,0
3533502,Novo Horizonte,Novo Horizonte,MU,SP,0,0,0
3533601,Nuporanga,Nuporanga,MU,SP,0,0,0
3533700,Ocauçu,Ocauçu,MU,SP,0,0,0
3533809,Óleo,Óleo,MU,SP,0,0,0
3533908,Olímpia,Olímpia,MU,SP,0,0,0
3534005,Onda Verde,Onda Verde,MU,SP,0,0,0
3534104,Oriente,Oriente,MU,SP,0,0,0
3534203,Orindiúva,Orindiúva,MU,SP,0,0,0
3534302,Orlândia,Orlândia,MU,SP,0,0,0
3534401,Osasco,Osasco,MU,SP,17,0,17
3534500,Oscar Bressane,Oscar Bressane,MU,SP,0,0,0
3534609,Osvaldo Cruz,Osvaldo Cruz,MU,SP,0,0,0
3534708,Ourinhos,Ourinhos,MU,SP,0,0,0
3534757,Ouroeste,Ouroeste,MU,SP,0,0,0
3534807,Ouro Verde,Ouro Verde,MU,SP,0,0,0
3534906,Pacaembu,Pacaembu,MU,SP,0,0,0
3535002,Palestina,Palestina,MU,SP,0,0,0
3535101,Palmares Paulista,Palmares Paulista,MU,SP,0,0,0
3535200,Palmeira d'Oeste,Palmeira d'Oeste,MU,SP,0,0,0
3535309,Palmital,Palmital,MU,SP,0,0,0
3535408,Panorama,Panorama,MU,SP,0,0,0
3535507,Paraguaçu Paulista,Paraguaçu Paulista,MU,SP,0,0,0
3535606,Paraibuna,Paraibuna,MU,SP,0,0,0
3535705,Paraíso,Paraíso,MU,SP,0,0,0
3535804,Paranapanema,Paranapanema,MU,SP,0,0,0
3535903,Paranapuã,Paranapuã,MU,SP,0,0,0
3536000,Parapuã,Parapuã,MU,SP,0,0,0
3536109,Pardinho,Pardinho,MU,SP,0,0,0
3536208,Pariquera-Açu,Pariquera-Açu,MU,SP,1,0,1
3536257,Parisi,Parisi,MU,SP,0,0,0
3536307,Patrocínio Paulista,Patrocínio Paulista,MU,SP,0,0,0
3536406,Paulicéia,Paulicéia,MU,SP,0,0,0
3536505,Paulínia,Paulínia,MU,SP,0,0,0
3536570,Paulistânia,Paulistânia,MU,SP,0,0,0
3536604,Paulo de Faria,Paulo de Faria,MU,SP,0,0,0
3536703,Pederneiras,Pederneiras,MU,SP,0,0,0
3536802,Pedra Bela,Pedra Bela,MU,SP,0,0,0
3536901,Pedranópolis,Pedranópolis,MU,SP,0,0,0
3537008,Pedregulho,Pedregulho,MU,SP,0,0,0
3537107,Pedreira,Pedreira,MU,SP,0,0,0
3537156,Pedrinhas Paulista,Pedrinhas Paulista,MU,SP,0,0,0
3537206,Pedro de Toledo,Pedro de Toledo,MU,SP,0,0,0
3537305,Penápolis,Penápolis,MU,SP,0,0,0
3537404,Pereira Barreto,Pereira Barreto,MU,SP,0,0,0
3537503,Pereiras,Pereiras,MU,SP,0,0,0
3537602,Peruíbe,Peruíbe,MU,SP,0,0,0
3537701,Piacatu,Piacatu,MU,SP,0,0,0
3537800,Piedade,Piedade,MU,SP,0,0,0
3537909,Pilar do Sul,Pilar do Sul,MU,SP,86,0,86
3538006,Pindamonhangaba,Pindamonhangaba,MU,SP,0,0,0
3538105,Pindorama,Pindorama,MU,SP,0,0,0
3538204,Pinhalzinho,Pinhalzinho,MU,SP,0,0,0
3538303,Piquerobi,Piquerobi,MU,SP,0,0,0
3538501,Piquete,Piquete,MU,SP,0,0,0
3538600,Piracaia,Piracaia,MU,SP,0,0,0
3538709,Piracicaba,Piracicaba,MU,SP,0,0,0
3538808,Piraju,Piraju,MU,SP,0,0,0
3538907,Pirajuí,Pirajuí,MU,SP,0,0,0
3539004,Pirangi,Pirangi,MU,SP,0,0,0
3539103,Pirapora do Bom Jesus,Pirapora do Bom Jesus,MU,SP,0,0,0
3539202,Pirapozinho,Pirapozinho,MU,SP,0,0,0
3539301,Pirassununga,Pirassununga,MU,SP,0,0,0
3539400,Piratininga,Piratininga,MU,SP,0,0,0
3539509,Pitangueiras,Pitangueiras,MU,SP,0,0,0
3539608,Planalto,Planalto,MU,SP,0,0,0
3539707,Platina,Platina,MU,SP,0,0,0
3539806,Poá,Poá,MU,SP,0,0,0
3539905,Poloni,Poloni,MU,SP,0,0,0
3540002,Pompéia,Pompéia,MU,SP,0,0,0
3540101,Pongaí,Pongaí,MU,SP,0,0,0
3540200,Pontal,Pontal,MU,SP,0,0,0
3540259,Pontalinda,Pontalinda,MU,SP,0,0,0
3540309,Pontes Gestal,Pontes Gestal,MU,SP,0,0,0
3540408,Populina,Populina,MU,SP,0,0,0
3540507,Porangaba,Porangaba,MU,SP,0,0,0
3540606,Porto Feliz,Porto Feliz,MU,SP,0,0,0
3540705,Porto Ferreira,Porto Ferreira,MU,SP,0,0,0
3540754,Potim,Potim,MU,SP,0,0,0
3540804,Potirendaba,Potirendaba,MU,SP,0,0,0
3540853,Pracinha,Pracinha,MU,SP,0,0,0
3540903,Pradópolis,Pradópolis,MU,SP,0,0,0
3541000,Praia Grande,Praia Grande,MU,SP,0,0,0
3541059,Pratânia,Pratânia,MU,SP,0,0,0
3541109,Presidente Alves,Presidente Alves,MU,SP,0,0,0
3541208,Presidente Bernardes,Presidente Bernardes,MU,SP,0,0,0
3541307,Presidente Epitácio,Presidente Epitácio,MU,SP,0,0,0
3541406,Presidente Prudente,Presidente Prudente,MU,SP,0,0,0
3541505,Presidente Venceslau,Presidente Venceslau,MU,SP,0,0,0
3541604,Promissão,Promissão,MU,SP,0,0,0
3541653,Quadra,Quadra,MU,SP,0,0,0
3541703,Quatá,Quatá,MU,SP,0,0,0
3541802,Queiroz,Queiroz,MU,SP,0,0,0
3541901,Queluz,Queluz,MU,SP,0,0,0
3542008,Quintana,Quintana,MU,SP,0,0,0
3542107,Rafard,Rafard,MU,SP,0,0,0
3542206,Rancharia,Rancharia,MU,SP,0,0,0
3542305,Redenção da Serra,Redenção da Serra,MU,SP,0,0,0
3542404,Regente Feijó,Regente Feijó,MU,SP,0,0,0
3542503,Reginópolis,Reginópolis,MU,SP,0,0,0
3542602,Registro,Registro,MU,SP,65,64,1
3542701,Restinga,Restinga,MU,SP,0,0,0
3542800,Ribeira,Ribeira,MU,SP,0,0,0
3542909,Ribeirão Bonito,Ribeirão Bonito,MU,SP,0,0,0
3543006,Ribeirão Branco,Ribeirão Branco,MU,SP,0,0,0
3543105,Ribeirão Corrente,Ribeirão Corrente,MU,SP,0,0,0
3543204,Ribeirão do Sul,Ribeirão do Sul,MU,SP,0,0,0
3543238,Ribeirão dos Índios,Ribeirão dos Índios,MU,SP,0,0,0
3543253,Ribeirão Grande,Ribeirão Grande,MU,SP,0,0,0
3543303,Ribeirão Pires,Ribeirão Pires,MU,SP,0,0,0
3543402,Ribeirão Preto,Ribeirão Preto,MU,SP,0,0,0
3543501,Riversul,Riversul,MU,SP,0,0,0
3543600,Rifaina,Rifaina,MU,SP,0,0,0
3543709,Rincão,Rincão,MU,SP,0,0,0
3543808,Rinópolis,Rinópolis,MU,SP,0,0,0
